IdOperacion,Sucursal,Rubro,Moneda,IMP_Capital,Saldo_Capital,Rubro_GastoJudicial,Saldo_GastoJudicial,Regional
369606-02176151-00,258,8650110510100,0,0.00,20562.46,8650410200000,978.00,250
369606-02176151-00,260,0,0,0.00,0.00,8650410300000,28.20,250
369739-01635458-00,310,0,0,7000.00,0.00,8650110510800,2597.21,300
369750-00455499-00,258,0,0,3160.00,0.00,8650110550800,2048.84,250
369980-02138813-00,713,8650110510700,0,0.00,23436.35,8650410200000,7065.00,700
369980-02138813-00,724,0,0,0.00,0.00,8650410200000,3884.00,700
369980-02138813-01,713,0,0,0.00,0.00,8650410300000,45.92,700
369980-02138813-01,713,0,0,27525.73,0.00,8650110510700,23436.35,700
370013-00149785-00,258,0,0,14000.00,0.00,8650110550100,4968.62,250
37005-00033123-00,213,0,101,4717.82,0.00,8650120530800,3422.56,200
37005-00033123-00,213,8650120530800,0,0.00,3422.56,8650410200000,334.73,200
370069-02151197-00,310,0,0,0.00,0.00,8650410300000,0.77,300
370069-02151197-00,310,0,0,61740.00,0.00,8650110510800,13687.68,300
370069-02151197-00,310,8650110510800,0,0.00,13687.68,8650410200000,451.80,300
370177-02794951-00,701,0,0,0.00,0.00,8650410300000,0.84,700
370177-02794951-00,713,0,0,7000.00,0.00,8650110510800,426.20,700
370191-00152403-00,606,0,0,11000.00,0.00,8650110550800,2824.13,600
370214-00232318-00,258,0,0,6000.00,0.00,8650110550400,3191.63,250
370373-00150080-00,258,0,0,6000.00,0.00,8650110540300,2673.78,250
370407-01905558-00,213,0,0,0.00,0.00,8650410300000,8.82,200
370407-01905558-00,213,0,0,48000.00,0.00,8650110510300,4263.24,200
370533-00203357-00,713,0,101,700.00,0.00,8650120550400,208.42,700
370582-00250600-00,713,0,101,800.00,0.00,8650120550800,555.37,700
370603-00150243-00,213,0,0,21000.00,0.00,8650110550800,18095.08,200
370663-00150288-00,258,0,0,5000.00,0.00,8650110550800,1284.56,250
370687-00234848-00,310,0,0,8000.00,0.00,8650110550800,4476.98,300
370761-00206733-00,310,0,101,1000.00,0.00,8650120550400,306.37,300
370807-02198419-00,713,8650110510800,0,0.00,53270.83,8650410200000,1274.00,700
370807-02198419-01,701,0,0,0.00,0.00,8650410300000,104.40,700
370807-02198419-01,713,0,0,67345.73,0.00,8650110510800,53270.83,700
370854-00180969-00,213,0,101,1000.00,0.00,8650120550400,38.02,200
370903-01492977-00,258,0,0,52000.00,0.00,8650110510800,14419.76,250
370903-01492977-00,258,8650110510800,0,0.00,14419.76,8650410200000,526.00,250
370903-01641344-00,258,0,0,0.00,0.00,8650410300000,27.12,250
370903-01641344-00,258,0,0,50900.00,0.00,8650110510800,17389.64,250
370923-00213452-00,213,0,0,5050.00,0.00,8650110550800,3764.18,200
370940-00150562-00,713,0,0,1500.00,0.00,8650110550400,618.45,700
370978-00206538-00,713,0,101,400.00,0.00,8650120550800,105.87,700
37121-00023409-00,213,0,0,1000.00,0.00,8650110550800,895.38,200
371339-02041257-00,213,0,0,0.00,0.00,8650410300000,0.66,200
371339-02041257-00,213,0,0,25000.00,0.00,8650110510700,453.12,200
371344-00150798-00,310,0,0,17000.00,0.00,8650110550300,11609.94,300
371387-00150830-00,213,0,0,19000.00,0.00,8650110550800,17669.88,200
371467-00150929-00,213,0,0,4000.00,0.00,8650110550300,3005.97,200
371469-00207158-00,310,0,0,5000.00,0.00,8650110550400,1375.52,300
371514-00741077-00,258,0,0,7000.00,0.00,8650110510800,3670.53,250
371564-00151259-00,606,0,0,19800.00,0.00,8650110550800,4950.00,600
37163-00025451-00,213,0,101,4500.00,0.00,8650120550600,1051.46,200
371650-00151085-00,213,0,0,13100.00,0.00,8650110550800,10908.38,200
371670-00198691-00,213,0,101,580.00,0.00,8650120550400,257.91,200
371679-02419576-00,258,0,0,0.00,0.00,8650410300000,1.11,250
371679-02419576-00,258,0,0,20580.00,0.00,8650110510300,756.43,250
371723-00263852-00,213,0,0,35000.00,0.00,8650110550100,16651.63,200
371723-00385530-00,213,0,0,15000.00,0.00,8650110550800,11989.85,200
371730-02202652-00,213,0,0,0.00,0.00,8650410300000,14.01,200
371839-00208118-00,213,0,0,4000.00,0.00,8650110550400,1800.87,200
371856-00151226-00,213,0,0,2800.00,0.00,8650110550800,718.25,200
371880-00151255-00,258,0,101,6000.00,0.00,8650120530800,4080.58,250
371880-00151255-00,258,8650120530800,0,0.00,4080.58,8650410200000,522.00,250
37211-01693624-00,213,0,0,0.00,0.00,8650410300000,3.90,200
37211-01693624-00,213,0,0,14000.00,0.00,8650110510800,4535.53,200
372121-02907497-00,254,0,0,0.00,0.00,8650410300000,18.48,250
372121-02907497-00,258,0,0,15000.00,0.00,8650110510800,9217.79,250
372143-00151585-00,213,0,0,48900.00,0.00,8650110550800,5810.92,200
372146-00151540-00,713,0,0,38500.00,0.00,8650110550800,20341.24,700
372147-00151530-00,713,0,0,6900.00,0.00,8650110550800,2527.58,700
372414-00151728-00,606,0,0,3500.00,0.00,8650110550800,325.50,600
372441-00456194-00,213,0,0,6000.00,0.00,8650110550400,1443.33,200
372494-00189292-00,713,0,0,10500.00,0.00,8650110550800,6304.36,700
372502-03017227-01,258,0,0,21010.03,0.00,8650110510800,11504.95,250
372502-03017227-99,258,0,0,7063.78,0.00,8650110510899,7063.78,250
372569-00151887-00,213,0,0,9000.00,0.00,8650110550800,6275.80,200
37260-00035644-00,213,0,0,5000.00,0.00,8650110550800,2083.04,200
372638-00152471-00,713,0,0,5000.00,0.00,8650110550400,1810.78,700
372712-00152058-00,310,0,0,14000.00,0.00,8650110550800,12250.01,300
372734-00152048-00,258,0,0,3000.00,0.00,8650110550400,822.24,250
372762-00152077-00,258,0,0,25000.00,0.00,8650110550800,19529.88,250
372773-00017289-00,310,0,101,3500.00,0.00,8650120550100,1441.33,300
372825-00850438-00,258,0,0,35000.00,0.00,8650110510800,8581.16,250
372879-00152212-00,310,0,0,6060.00,0.00,8650110550800,1063.87,300
372879-00170195-00,310,0,101,1000.00,0.00,8650120550800,444.82,300
37295-00066261-00,258,0,101,1000.00,0.00,8650120530800,376.78,250
373027-00238295-00,310,0,101,2000.00,0.00,8650120550100,714.56,300
373245-02098003-00,102,0,0,65000.00,0.00,8650110510700,14733.80,100
373245-02098003-00,105,0,0,0.00,0.00,8650410300000,29.64,100
373277-01107982-00,606,0,0,30000.00,0.00,8650110510800,1197.70,600
373297-00820557-00,258,0,0,20000.00,0.00,8650110510800,1670.99,250
373370-00170005-00,213,0,101,500.00,0.00,8650120550400,179.65,200
373371-00152695-00,213,0,0,12000.00,0.00,8650110550800,10296.05,200
373432-02856276-00,258,0,0,0.00,0.00,8650410300000,19.55,250
373432-02856276-00,258,0,0,27000.00,0.00,8650110510100,10628.71,250
373505-00152806-00,213,0,0,48900.00,0.00,8650110550800,8068.99,200
373609-00228585-00,258,0,0,6300.00,0.00,8650110550800,2842.88,250
373638-00469008-00,258,0,0,6970.00,0.00,8650110550400,948.00,250
373651-00251251-00,258,0,0,3000.00,0.00,8650110550400,1934.70,250
373696-00705134-00,310,0,0,41000.00,0.00,8650110510100,8179.09,300
373711-00241528-00,258,0,0,6200.00,0.00,8650110550400,3748.47,250
373742-00153116-00,213,0,101,4001.00,0.00,8650120550100,2741.52,200
373754-00966789-01,213,0,0,6948.77,0.00,8650110510700,5159.96,200
373814-00961774-00,213,0,0,10000.00,0.00,8650110510700,3713.64,200
373856-03217013-00,213,0,0,110000.00,0.00,8650110510700,58159.40,200
373856-03217013-00,213,8650110510700,0,0.00,58159.40,8650410200000,2579.60,200
373856-03217013-99,213,0,0,13398.52,0.00,8650110510799,13398.52,200
373918-01769809-00,258,0,0,0.00,0.00,8650410300000,2.72,250
373918-01769809-00,258,0,0,48000.00,0.00,8650110510800,1734.64,250
373987-00153179-00,213,0,101,3000.00,0.00,8650120550800,469.25,200
374012-01345559-00,213,0,0,82320.00,0.00,8650110510800,1221.90,200
374294-03048357-00,258,0,0,70000.00,0.00,8650110510700,2339.72,250
374294-03048357-99,258,0,0,18711.03,0.00,8650110510799,18711.03,250
374428-00153732-00,713,0,0,20800.00,0.00,8650110550800,9857.84,700
37472-01829454-01,258,0,0,0.00,0.00,8650410300000,5.48,250
37472-01829454-01,258,0,0,16178.40,0.00,8650110510700,2789.39,250
374783-00471991-00,258,0,0,30000.00,0.00,8650110530800,14909.43,250
374917-00153781-00,310,0,0,4500.00,0.00,8650110550400,3639.19,300
374934-02256376-00,213,0,0,0.00,0.00,8650410300000,8.64,200
37502-00002428-00,213,0,101,4800.00,0.00,8650120530800,1966.64,200
37502-00002613-00,213,0,0,8000.00,0.00,8650110550800,3924.88,200
375032-01767613-00,262,0,0,0.00,0.00,8650410300000,1.95,250
375059-03276924-00,213,8650110510700,0,0.00,35078.21,8650410200000,1304.00,200
375059-03276924-01,213,0,0,48020.00,0.00,8650110510700,35078.21,200
375059-03276924-99,213,0,0,7109.62,0.00,8650110510799,7109.62,200
375065-00154513-00,713,0,0,4400.00,0.00,8650110550400,3069.10,700
375070-00387539-00,258,0,0,3500.00,0.00,8650110550400,2102.96,250
375094-00153946-00,713,0,0,3500.00,0.00,8650110550400,1271.23,700
375117-00153958-00,713,0,101,5000.00,0.00,8650120550800,3652.01,700
375117-00153958-00,713,8650120550800,0,0.00,3652.01,8650410200000,437.00,700
375156-00017458-00,713,0,101,5500.00,0.00,8650120550800,2131.16,700
375166-03579545-00,213,0,0,15000.00,0.00,8650110510300,12991.48,200
375343-01375597-00,310,0,0,65000.00,0.00,8650110510100,7642.43,300
375378-02103766-00,713,0,0,0.00,0.00,8650410300000,16.52,700
375378-02103766-00,713,0,0,15000.00,0.00,8650110510800,8434.17,700
37544-00012434-00,213,0,0,8400.00,0.00,8650110530800,4952.07,200
37545-00018891-00,213,0,101,1010.00,0.00,8650120530800,22.59,200
375481-00080679-00,713,0,0,8000.00,0.00,8650110550800,6903.50,700
375498-00930207-00,258,0,0,3000.00,0.00,8650110510700,991.01,250
375525-00739796-01,213,0,0,0.00,0.00,8650410300000,8.70,200
375575-00154299-00,102,0,0,15000.00,0.00,8650110550800,11396.77,100
375620-00162574-00,213,0,0,80000.00,0.00,8650110550800,66243.38,200
375620-00162574-00,213,8650110550800,0,0.00,66243.38,8650410200000,928.10,200
37568-00007528-00,213,0,0,7840.00,0.00,8650110530800,5526.01,200
375843-00142614-00,213,0,0,11000.00,0.00,8650110550800,5596.10,200
375901-00017566-00,258,0,0,8000.00,0.00,8650110530800,3107.60,250
375934-00154494-00,713,0,0,24500.00,0.00,8650110550800,14327.19,700
376004-00154557-00,713,0,0,27800.00,0.00,8650110550800,8818.91,700
376025-00110096-00,213,0,0,8000.00,0.00,8650110550800,855.77,200
37603-00048509-00,258,0,101,1807.45,0.00,8650120530800,750.00,250
376046-00378981-00,713,0,0,37700.00,0.00,8650110550800,22007.33,700
376046-00378981-00,713,8650110550800,0,0.00,22007.33,8650410200000,4416.60,700
376062-00154603-00,713,0,0,6300.00,0.00,8650110550800,5045.00,700
37624-00011490-00,213,0,101,3000.00,0.00,8650120530800,2080.34,200
37624-00011490-00,213,8650120530800,0,0.00,2080.34,8650410200000,1321.36,200
37624-00011494-00,213,0,101,5000.00,0.00,8650120530800,3518.02,200
37624-00011494-00,213,8650120530800,0,0.00,3518.02,8650410200000,1354.66,200
376348-00313459-00,213,0,0,12200.00,0.00,8650110550800,9843.44,200
376387-00154787-00,310,0,0,35000.00,0.00,8650110550800,11222.50,300
376452-00816200-00,213,0,0,30000.00,0.00,8650110510800,12410.19,200
376588-01500384-00,713,0,0,10500.00,0.00,8650110510800,859.84,700
376608-00222921-00,213,0,0,10000.00,0.00,8650110550800,6694.22,200
376620-00357092-00,258,0,0,10000.00,0.00,8650110550800,1559.57,250
376631-00155401-00,102,0,0,4000.00,0.00,8650110550800,2544.29,100
376677-01007766-00,713,0,0,3500.00,0.00,8650110510300,1281.04,700
37669-01222540-00,258,0,101,8000.00,0.00,8650120510800,4593.90,250
37671-02145063-00,213,0,0,0.00,0.00,8650410300000,8.25,200
37671-02145063-00,213,0,0,100000.00,0.00,8650110510800,5608.15,200
376711-02663447-00,310,0,0,70000.00,0.00,8650110510700,27288.16,300
376711-02663447-99,310,0,0,11864.40,0.00,8650110510799,11864.40,300
37673-00008223-00,213,0,101,3000.00,0.00,8650120550800,322.52,200
37692-00889841-00,213,0,0,14000.00,0.00,8650110510800,10182.70,200
37706-00004339-00,213,0,0,79100.00,0.00,8650110550800,9760.81,200
377090-02710564-00,310,8650110510100,0,0.00,62941.44,8650410200000,1918.50,300
377090-02710564-01,310,0,0,74495.01,0.00,8650110510100,62941.44,300
377090-02710564-99,310,0,0,10532.50,0.00,8650110510199,10532.50,300
377150-00846333-00,310,0,0,21500.00,0.00,8650110510800,7556.71,300
377211-03241071-01,310,0,0,6919.02,0.00,8650110510300,5999.88,300
37725-00009377-00,213,0,101,600.00,0.00,8650120550800,274.32,200
377250-00219214-00,713,0,101,2500.00,0.00,8650120550800,1197.93,700
377326-00262159-00,713,0,0,20000.00,0.00,8650110550800,7491.09,700
377367-01358867-00,258,0,0,20500.00,0.00,8650110510700,888.76,250
377402-00418314-00,213,0,0,14000.00,0.00,8650110550800,5123.75,200
377453-00155605-00,713,0,0,3000.00,0.00,8650110550400,578.63,700
377503-00017716-00,213,0,101,5000.00,0.00,8650120550800,621.16,200
377545-00490354-00,213,0,0,0.00,0.00,8650819900000,3400.00,200
377545-00568129-00,213,0,0,0.00,0.00,8650819900000,2400.00,200
377559-00155841-00,310,0,0,18000.00,0.00,8650110550800,9000.00,300
377563-00020084-00,213,0,0,8000.00,0.00,8650110550800,740.15,200
377577-00249101-00,258,0,0,20000.00,0.00,8650110550800,8629.84,250
377578-00155660-00,713,0,0,2000.00,0.00,8650110550400,1178.05,700
37760-00794762-00,213,0,0,53500.00,0.00,8650110510800,19131.80,200
37760-01147485-00,213,0,0,18500.00,0.00,8650110510800,2893.02,200
377666-01925561-00,203,0,0,0.00,0.00,8650410300000,5.08,200
377666-01925561-00,213,0,0,65000.00,0.00,8650110510300,234.31,200
377719-00337355-00,258,0,0,12400.00,0.00,8650110550800,11241.44,250
377749-00155798-00,713,0,0,6900.00,0.00,8650110550800,4835.67,700
377783-01750779-00,301,0,0,0.00,0.00,8650410300000,2.19,300
377783-01750779-00,310,0,0,10000.00,0.00,8650110510800,1019.59,300
377836-00526715-00,713,0,101,4000.00,0.00,8650120510800,152.55,700
377854-00155916-00,713,0,0,14000.00,0.00,8650110560300,10669.05,700
377902-00178842-00,258,0,0,1500.00,0.00,8650110550800,339.43,250
3782-00386338-00,213,0,0,4500.00,0.00,8650110550800,1707.57,200
378252-00191704-00,606,0,0,13000.00,0.00,8650110550800,5601.17,600
378252-00245907-00,606,0,0,10000.00,0.00,8650110550800,6070.81,600
378272-00156162-00,310,0,0,6970.00,0.00,8650110550400,3025.61,300
378346-00156232-00,213,0,0,6970.00,0.00,8650110550400,934.82,200
378371-02036921-00,713,0,0,0.00,0.00,8650410300000,23.32,700
378371-02036921-00,713,0,0,39000.00,0.00,8650110510300,9904.85,700
378372-02136318-00,213,0,0,0.00,0.00,8650410300000,6.04,200
378372-02136318-00,213,0,0,70000.00,0.00,8650110510800,862.88,200
378375-00156262-00,310,0,0,3000.00,0.00,8650110550400,2270.81,300
378378-00294975-00,713,0,0,27800.00,0.00,8650110550800,15447.16,700
378415-00240960-00,258,0,0,4000.00,0.00,8650110550800,1257.49,250
378424-00163077-00,258,0,0,6900.00,0.00,8650110550800,2777.14,250
378486-00156379-00,102,0,0,10000.00,0.00,8650110550800,8561.67,100
378488-00491016-00,213,0,0,6600.00,0.00,8650110510300,6175.92,200
378615-00187060-00,310,0,0,10000.00,0.00,8650110550800,8255.79,300
37868-00000941-00,213,0,101,2000.00,0.00,8650120530800,541.50,200
37882-00035367-00,213,0,101,3000.00,0.00,8650120550800,1886.23,200
378834-01784305-00,213,0,0,0.00,0.00,8650410300000,2.80,200
378834-01784305-00,213,0,0,4000.00,0.00,8650110510800,1788.49,200
378847-00916615-00,310,0,0,28000.00,0.00,8650110510700,1414.91,300
378847-01029088-00,310,0,0,7000.00,0.00,8650110510700,480.80,300
37896-00281849-00,258,0,101,2000.00,0.00,8650120550800,817.16,250
37896-00319552-00,258,0,0,21000.00,0.00,8650110550800,9285.58,250
379001-00156956-00,713,0,0,7000.00,0.00,8650110550800,3018.75,700
37905-01942245-00,203,0,0,0.00,0.00,8650410300000,1.80,200
37905-01942245-00,213,0,0,34000.00,0.00,8650110510300,582.25,200
379114-00245736-00,258,0,0,4400.00,0.00,8650110550400,2650.06,250
379178-00254310-00,713,0,101,1000.00,0.00,8650120550400,660.49,700
379178-00322848-00,713,0,0,6300.00,0.00,8650110550100,4087.06,700
379281-01721634-00,310,0,0,0.00,0.00,8650410300000,28.08,300
379281-01721634-00,310,0,0,102900.00,0.00,8650110510100,9957.10,300
379282-00644214-00,310,0,0,56000.00,0.00,8650110510800,1166.70,300
379282-01026619-00,310,0,0,41400.00,0.00,8650110510700,7762.50,300
379420-01300068-00,213,0,0,13700.00,0.00,8650110510400,8807.54,200
37944-03096655-00,213,8650110510899,0,0.00,18349.47,8650410200000,1193.40,200
37944-03096655-01,213,0,0,69007.61,0.00,8650110510800,41006.30,200
37944-03096655-99,213,0,0,18349.47,0.00,8650110510899,18349.47,200
379514-00661464-00,213,0,0,35000.00,0.00,8650110510800,11550.39,200
379553-00157162-00,258,0,0,5000.00,0.00,8650110550400,326.43,250
379874-00971344-00,213,0,0,56000.00,0.00,8650110510800,25477.19,200
379874-00971344-00,213,8650110510800,0,0.00,25477.19,8650410200000,1283.50,200
379931-00158024-00,713,0,101,6500.00,0.00,8650120550800,4580.75,700
379931-00158024-00,713,8650120550800,0,0.00,4580.75,8650410200000,203.00,700
37996-00995072-00,213,0,0,28000.00,0.00,8650110510700,14278.04,200
379967-00157382-00,102,0,0,12000.00,0.00,8650110550800,10809.79,100
379967-00157382-00,102,8650110550800,0,0.00,10809.79,8650410200000,300.70,100
380020-00582245-00,713,0,0,6000.00,0.00,8650110510300,2920.85,700
380048-03192278-01,310,0,0,18137.09,0.00,8650110510300,5830.45,300
380048-03192278-99,310,0,0,4110.70,0.00,8650110510399,4110.70,300
38005-00159438-00,213,0,0,15000.00,0.00,8650110550100,7807.78,200
380071-00457061-00,713,0,0,23127.92,0.00,8650110550300,18050.56,700
38009-00025399-00,213,0,101,2015.63,0.00,8650120530800,1753.76,200
38009-00025399-00,213,8650120530800,0,0.00,1753.76,8650410200000,908.00,200
380265-01927572-00,213,0,0,0.00,0.00,8650410300000,12.88,200
380265-01927572-00,213,0,0,14000.00,0.00,8650110510800,6006.59,200
380354-00815458-00,258,0,0,10000.00,0.00,8650110510800,1848.40,250
380515-00157812-00,258,0,0,14000.00,0.00,8650110550800,12694.56,250
380590-00157883-00,310,0,0,2000.00,0.00,8650110550800,133.30,300
380640-00157947-00,310,0,0,6970.00,0.00,8650110550400,4551.42,300
380646-01193811-00,213,0,0,61700.00,0.00,8650110510700,3064.27,200
380705-00028038-00,310,0,101,3000.00,0.00,8650120530800,1297.25,300
380725-00018003-00,310,0,101,5000.00,0.00,8650120550300,2750.07,300
38079-00766851-00,258,0,0,5000.00,0.00,8650110510800,1592.33,250
380855-00331497-00,310,0,0,21000.00,0.00,8650110550100,3310.10,300
380870-00158149-00,213,0,0,8000.00,0.00,8650110550800,3393.81,200
380876-01462689-00,258,0,0,48000.00,0.00,8650110510100,30600.71,250
380876-01462689-00,258,8650110510100,0,0.00,30600.71,8650410200000,748.00,250
380894-02037087-00,258,0,0,0.00,0.00,8650410300000,83.60,250
380894-02037087-00,258,0,0,87300.00,0.00,8650110510700,42642.87,250
380894-02037087-00,258,8650110510700,0,0.00,42642.87,8650410200000,1329.00,250
380943-01067956-00,407,0,0,22700.00,0.00,8650110510300,720.13,400
380958-02543107-00,101,0,0,0.00,0.00,8650410300000,146.64,100
380958-02543107-00,102,0,0,105000.00,0.00,8650110510800,74821.67,100
380958-02543107-00,102,8650110510800,0,0.00,74821.67,8650410200000,3036.80,100
380963-00362038-00,213,0,0,0.00,0.00,8650819900000,2444.82,200
38106-00021935-00,213,0,0,1600.00,0.00,8650110550800,1480.83,200
381188-00200915-00,606,0,0,6970.00,0.00,8650110550400,1802.86,600
381193-00160783-00,258,0,101,4500.00,0.00,8650120550800,2673.00,250
381277-02362852-99,258,0,0,9929.37,0.00,8650110510199,9929.37,250
381319-00160040-00,713,0,0,35600.00,0.00,8650110550800,26239.66,700
381319-00160040-00,713,8650110550800,0,0.00,26239.66,8650410200000,419.00,700
38134-02434866-00,213,0,0,0.00,0.00,8650410300000,3.80,200
38134-02434866-00,213,0,0,10000.00,0.00,8650110510800,1946.50,200
381402-00160722-00,310,0,0,6970.00,0.00,8650110550400,5317.09,300
381410-00158819-00,713,0,101,4000.00,0.00,8650120550800,294.03,700
381507-01510745-00,213,0,0,4900.00,0.00,8650110510300,470.75,200
381615-00169102-00,713,0,101,2600.00,0.00,8650120550800,2334.16,700
381676-00158762-00,213,0,0,20000.00,0.00,8650110550800,17980.87,200
381741-00160525-00,213,0,0,20900.00,0.00,8650110550800,18718.39,200
381760-00158862-00,258,0,0,42500.00,0.00,8650110530800,11799.35,250
381802-00158875-00,213,0,0,10000.00,0.00,8650110550800,7870.47,200
381813-00163181-00,213,0,0,4000.00,0.00,8650110550800,2862.07,200
381818-02266124-00,254,0,0,0.00,0.00,8650410300000,1.88,250
381818-02266124-00,258,0,0,25000.00,0.00,8650110510800,955.26,250
381890-02053854-00,213,0,0,0.00,0.00,8650410300000,52.72,200
381890-02053854-00,213,0,0,48020.00,0.00,8650110510700,26902.71,200
